match_no,innings,over,ball,batsman,batting_hand,bowler,bowling_hand,bowling_type,pace_or_spin,runs_offbat,extras,is_wicket,Wicket_type,is_boundary,team1_battingfirst,team2_battingsecond,team1_score,team1_wickets,team2_score,team2_wickets,extra_type
17,2,3,2,Dhruva Kumar Reddy,Right,Midde Anjaneyulu,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Kakinada Kings,Royals of Rayalaseema,69,4,68,5,
17,2,3,3,Girinath Reddy,Right,Midde Anjaneyulu,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Kakinada Kings,Royals of Rayalaseema,69,4,68,5,
17,2,3,4,Dhruva Kumar Reddy,Right,Midde Anjaneyulu,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Kakinada Kings,Royals of Rayalaseema,69,4,68,5,
17,2,3,5,Dhruva Kumar Reddy,Right,Midde Anjaneyulu,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Kakinada Kings,Royals of Rayalaseema,69,4,68,5,
17,2,3,6,Dhruva Kumar Reddy,Right,Midde Anjaneyulu,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Kakinada Kings,Royals of Rayalaseema,69,4,68,5,
17,2,4,1,Girinath Reddy,Right,Shaik Kamaruddin,Right,fast,pace,0,1,FALSE,,FALSE,Kakinada Kings,Royals of Rayalaseema,69,4,68,5,Wide
17,2,4,1,Girinath Reddy,Right,Shaik Kamaruddin,Right,fast,pace,1,0,FALSE,,FALSE,Kakinada Kings,Royals of Rayalaseema,69,4,68,5,
17,2,4,2,Dhruva Kumar Reddy,Right,Shaik Kamaruddin,Right,fast,pace,1,0,FALSE,,FALSE,Kakinada Kings,Royals of Rayalaseema,69,4,68,5,
17,2,4,3,Girinath Reddy,Right,Shaik Kamaruddin,Right,fast,pace,0,0,TRUE,CAUGHT,FALSE,Kakinada Kings,Royals of Rayalaseema,69,4,68,5,
17,2,4,4,Satya Sai Sathwik,Right,Shaik Kamaruddin,Right,fast,pace,0,1,FALSE,,FALSE,Kakinada Kings,Royals of Rayalaseema,69,4,68,5,LB
17,2,4,5,Dhruva Kumar Reddy,Right,Shaik Kamaruddin,Right,fast,pace,2,0,FALSE,,FALSE,Kakinada Kings,Royals of Rayalaseema,69,4,68,5,
17,2,4,6,Dhruva Kumar Reddy,Right,Shaik Kamaruddin,Right,fast,pace,1,0,TRUE,RUN OUT,FALSE,Kakinada Kings,Royals of Rayalaseema,69,4,68,5,
15,1,0,1,Pitta Arjun Tendulkar,Right,Cheepurapalli Stephen,Left,fast,pace,1,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,0,2,KS Bharat,Right,Cheepurapalli Stephen,Left,fast,pace,4,0,FALSE,,TRUE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,0,3,KS Bharat,Right,Cheepurapalli Stephen,Left,fast,pace,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,0,4,KS Bharat,Right,Cheepurapalli Stephen,Left,fast,pace,0,0,TRUE,CAUGHT,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,0,5,Adivishnu Surya,Right,Cheepurapalli Stephen,Left,fast,pace,0,0,TRUE,CAUGHT,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,0,6,Kadiyam Pavana Sai Rahul,Right,Cheepurapalli Stephen,Left,fast,pace,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,1,1,Pitta Arjun Tendulkar,Right,Saurabh Kumar,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,1,2,Pitta Arjun Tendulkar,Right,Saurabh Kumar,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,1,3,Pitta Arjun Tendulkar,Right,Saurabh Kumar,Left,left-arm orthodox,spin,0,1,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,Wide
15,1,1,3,Pitta Arjun Tendulkar,Right,Saurabh Kumar,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,1,4,Kadiyam Pavana Sai Rahul,Right,Saurabh Kumar,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,1,5,Pitta Arjun Tendulkar,Right,Saurabh Kumar,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,1,6,Pitta Arjun Tendulkar,Right,Saurabh Kumar,Left,left-arm orthodox,spin,0,0,TRUE,LBW,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,2,1,Kadiyam Pavana Sai Rahul,Right,Cheepurapalli Stephen,Left,fast,pace,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,2,2,Kadiyam Pavana Sai Rahul,Right,Cheepurapalli Stephen,Left,fast,pace,1,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,2,3,Manish Golamaru,Left,Cheepurapalli Stephen,Left,fast,pace,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,2,4,Manish Golamaru,Left,Cheepurapalli Stephen,Left,fast,pace,1,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,2,5,Kadiyam Pavana Sai Rahul,Right,Cheepurapalli Stephen,Left,fast,pace,1,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,2,6,Manish Golamaru,Left,Cheepurapalli Stephen,Left,fast,pace,4,0,FALSE,,TRUE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,3,1,Kadiyam Pavana Sai Rahul,Right,Saurabh Kumar,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,3,2,Kadiyam Pavana Sai Rahul,Right,Saurabh Kumar,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,3,3,Kadiyam Pavana Sai Rahul,Right,Saurabh Kumar,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,3,4,Kadiyam Pavana Sai Rahul,Right,Saurabh Kumar,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,3,5,Kadiyam Pavana Sai Rahul,Right,Saurabh Kumar,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,3,6,Kadiyam Pavana Sai Rahul,Right,Saurabh Kumar,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,4,1,Manish Golamaru,Left,Toshith Yadav,Right,fast,pace,0,1,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,Wide
15,1,4,1,Manish Golamaru,Left,Toshith Yadav,Right,fast,pace,1,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,4,2,Kadiyam Pavana Sai Rahul,Right,Toshith Yadav,Right,fast,pace,1,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,4,3,Manish Golamaru,Left,Toshith Yadav,Right,fast,pace,4,0,FALSE,,TRUE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,4,4,Manish Golamaru,Left,Toshith Yadav,Right,fast,pace,0,1,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,Wide
15,1,4,4,Manish Golamaru,Left,Toshith Yadav,Right,fast,pace,1,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,4,5,Kadiyam Pavana Sai Rahul,Right,Toshith Yadav,Right,fast,pace,0,0,TRUE,CAUGHT,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,4,6,Pinninti Tapaswi,Right,Toshith Yadav,Right,fast,pace,0,1,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,Wide
15,1,4,6,Pinninti Tapaswi,Right,Toshith Yadav,Right,fast,pace,0,0,TRUE,CAUGHT,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,5,1,Manish Golamaru,Left,Madha Deepak,Left,fast,pace,1,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,5,2,Mitta Lekhaz Reddy,Right,Madha Deepak,Left,fast,pace,0,0,TRUE,LBW,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,5,3,Allur Lohith,Right,Madha Deepak,Left,fast,pace,1,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,5,4,Manish Golamaru,Left,Madha Deepak,Left,fast,pace,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,5,5,Manish Golamaru,Left,Madha Deepak,Left,fast,pace,1,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,5,6,Allur Lohith,Right,Madha Deepak,Left,fast,pace,1,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,6,1,Allur Lohith,Right,KV Sasikanth,Right,fast,pace,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,6,2,Allur Lohith,Right,KV Sasikanth,Right,fast,pace,1,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,6,3,Manish Golamaru,Left,KV Sasikanth,Right,fast,pace,1,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,6,4,Allur Lohith,Right,KV Sasikanth,Right,fast,pace,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,6,5,Allur Lohith,Right,KV Sasikanth,Right,fast,pace,0,0,TRUE,CAUGHT,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,1,6,6,Mopada Ravikiran,Right,KV Sasikanth,Right,fast,pace,6,0,FALSE,,TRUE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,2,0,1,CR Gnaneshwar,Right,Kodavandla Sudharsan,Right,fast,pace,4,0,FALSE,,TRUE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,2,0,2,CR Gnaneshwar,Right,Kodavandla Sudharsan,Right,fast,pace,1,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,2,0,3,Kommineni Mahadeep Kumar,Right,Kodavandla Sudharsan,Right,fast,pace,0,1,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,LB
15,2,0,4,CR Gnaneshwar,Right,Kodavandla Sudharsan,Right,fast,pace,6,0,FALSE,,TRUE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,2,0,5,CR Gnaneshwar,Right,Kodavandla Sudharsan,Right,fast,pace,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,2,0,6,CR Gnaneshwar,Right,Kodavandla Sudharsan,Right,fast,pace,4,0,FALSE,,TRUE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,2,1,1,Kommineni Mahadeep Kumar,Right,Shaik Kamaruddin,Right,fast,pace,2,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,2,1,2,Kommineni Mahadeep Kumar,Right,Shaik Kamaruddin,Right,fast,pace,4,0,FALSE,,TRUE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,2,1,3,Kommineni Mahadeep Kumar,Right,Shaik Kamaruddin,Right,fast,pace,6,0,FALSE,,TRUE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,2,1,4,Kommineni Mahadeep Kumar,Right,Shaik Kamaruddin,Right,fast,pace,6,0,FALSE,,TRUE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,2,1,5,Kommineni Mahadeep Kumar,Right,Shaik Kamaruddin,Right,fast,pace,1,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,2,1,6,CR Gnaneshwar,Right,Shaik Kamaruddin,Right,fast,pace,0,0,FALSE,,FALSE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
15,2,2,1,Kommineni Mahadeep Kumar,Right,Midde Anjaneyulu,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Kakinada Kings,Tungabhadra Warriors,37,7,41,0,
14,1,0,1,Abhishek Reddy,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,0,2,Abhishek Reddy,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,0,3,Kogatam Haneesh Reddy,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,0,4,Kogatam Haneesh Reddy,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,0,5,Kogatam Haneesh Reddy,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,4,0,FALSE,,TRUE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,0,6,Kogatam Haneesh Reddy,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,1,1,Kogatam Haneesh Reddy,Right,Hanuma Vihari,Right,offspin,spin,2,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,1,2,Kogatam Haneesh Reddy,Right,Hanuma Vihari,Right,offspin,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,1,3,Kogatam Haneesh Reddy,Right,Hanuma Vihari,Right,offspin,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,1,4,Kogatam Haneesh Reddy,Right,Hanuma Vihari,Right,offspin,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,1,5,Abhishek Reddy,Right,Hanuma Vihari,Right,offspin,spin,0,0,TRUE,CAUGHT,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,1,6,P Roshan Kumar Pavan,Right,Hanuma Vihari,Right,offspin,spin,4,0,FALSE,,TRUE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,2,1,Kogatam Haneesh Reddy,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,2,2,P Roshan Kumar Pavan,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,2,3,Kogatam Haneesh Reddy,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,2,4,P Roshan Kumar Pavan,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,2,5,P Roshan Kumar Pavan,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,4,0,FALSE,,TRUE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,2,6,P Roshan Kumar Pavan,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,3,1,Kogatam Haneesh Reddy,Right,Hanuma Vihari,Right,offspin,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,3,2,P Roshan Kumar Pavan,Right,Hanuma Vihari,Right,offspin,spin,6,0,FALSE,,TRUE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,3,3,P Roshan Kumar Pavan,Right,Hanuma Vihari,Right,offspin,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,3,4,Kogatam Haneesh Reddy,Right,Hanuma Vihari,Right,offspin,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,3,5,Kogatam Haneesh Reddy,Right,Hanuma Vihari,Right,offspin,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,3,6,Kogatam Haneesh Reddy,Right,Hanuma Vihari,Right,offspin,spin,4,0,FALSE,,TRUE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,4,1,P Roshan Kumar Pavan,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,4,2,P Roshan Kumar Pavan,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,4,3,P Roshan Kumar Pavan,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,4,4,Kogatam Haneesh Reddy,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,4,5,Kogatam Haneesh Reddy,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,4,6,Kogatam Haneesh Reddy,Right,Gavvala Mallikarjuna,Left,left-arm orthodox,spin,4,0,FALSE,,TRUE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,5,1,P Roshan Kumar Pavan,Right,Bandaru Ayyappa,Right,fast,pace,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,5,2,P Roshan Kumar Pavan,Right,Bandaru Ayyappa,Right,fast,pace,6,0,FALSE,,TRUE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,5,3,P Roshan Kumar Pavan,Right,Bandaru Ayyappa,Right,fast,pace,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,5,4,Kogatam Haneesh Reddy,Right,Bandaru Ayyappa,Right,fast,pace,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,5,5,P Roshan Kumar Pavan,Right,Bandaru Ayyappa,Right,fast,pace,0,0,TRUE,CAUGHT,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,5,6,Ricky Bhui,Right,Bandaru Ayyappa,Right,fast,pace,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,6,1,Ricky Bhui,Right,Bodhala Vinay Kumar,Left,offspin,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,6,2,Ricky Bhui,Right,Bodhala Vinay Kumar,Left,offspin,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,6,3,Ricky Bhui,Right,Bodhala Vinay Kumar,Left,offspin,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,6,4,Ricky Bhui,Right,Bodhala Vinay Kumar,Left,offspin,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,6,5,Kogatam Haneesh Reddy,Right,Bodhala Vinay Kumar,Left,offspin,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,6,6,Ricky Bhui,Right,Bodhala Vinay Kumar,Left,offspin,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,7,1,Kogatam Haneesh Reddy,Right,Buggidi Santosh Kumar,Left,fast,pace,0,1,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,Wide
14,1,7,1,Kogatam Haneesh Reddy,Right,Buggidi Santosh Kumar,Left,fast,pace,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,7,2,Ricky Bhui,Right,Buggidi Santosh Kumar,Left,fast,pace,0,1,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,LB
14,1,7,3,Kogatam Haneesh Reddy,Right,Buggidi Santosh Kumar,Left,fast,pace,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,7,4,Ricky Bhui,Right,Buggidi Santosh Kumar,Left,fast,pace,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,7,5,Kogatam Haneesh Reddy,Right,Buggidi Santosh Kumar,Left,fast,pace,2,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,7,6,Kogatam Haneesh Reddy,Right,Buggidi Santosh Kumar,Left,fast,pace,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,8,1,Kogatam Haneesh Reddy,Right,Bodhala Vinay Kumar,Left,offspin,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,8,2,Ricky Bhui,Right,Bodhala Vinay Kumar,Left,offspin,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,8,3,Kogatam Haneesh Reddy,Right,Bodhala Vinay Kumar,Left,offspin,spin,4,0,FALSE,,TRUE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,8,4,Kogatam Haneesh Reddy,Right,Bodhala Vinay Kumar,Left,offspin,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,8,5,Ricky Bhui,Right,Bodhala Vinay Kumar,Left,offspin,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,8,6,Ricky Bhui,Right,Bodhala Vinay Kumar,Left,offspin,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,9,1,Ricky Bhui,Right,Hanuma Vihari,Right,fast,pace,0,0,TRUE,CAUGHT,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,9,2,Sai Sandeep Kumar,Right,Hanuma Vihari,Right,fast,pace,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,9,3,Kogatam Haneesh Reddy,Right,Hanuma Vihari,Right,fast,pace,4,0,FALSE,,TRUE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,9,4,Kogatam Haneesh Reddy,Right,Hanuma Vihari,Right,fast,pace,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,9,5,Sai Sandeep Kumar,Right,Hanuma Vihari,Right,fast,pace,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,9,6,Sai Sandeep Kumar,Right,Hanuma Vihari,Right,fast,pace,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,10,1,Sai Sandeep Kumar,Right,Yara Sandeep,Right,offspin,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,10,2,Kogatam Haneesh Reddy,Right,Yara Sandeep,Right,offspin,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,10,3,Sai Sandeep Kumar,Right,Yara Sandeep,Right,offspin,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,10,4,Kogatam Haneesh Reddy,Right,Yara Sandeep,Right,offspin,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,10,5,Sai Sandeep Kumar,Right,Yara Sandeep,Right,offspin,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,10,6,Sai Sandeep Kumar,Right,Yara Sandeep,Right,offspin,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,11,1,Abhishek Reddy,Right,Hanuma Vihari,Right,fast,pace,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,11,2,Sai Sandeep Kumar,Right,Hanuma Vihari,Right,fast,pace,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,11,3,Kogatam Haneesh Reddy,Right,Hanuma Vihari,Right,fast,pace,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,11,4,Kogatam Haneesh Reddy,Right,Hanuma Vihari,Right,fast,pace,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,11,5,Sai Sandeep Kumar,Right,Hanuma Vihari,Right,fast,pace,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,11,6,Sai Sandeep Kumar,Right,Hanuma Vihari,Right,fast,pace,0,1,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,Wide
14,1,11,6,Sai Sandeep Kumar,Right,Hanuma Vihari,Right,fast,pace,2,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,12,1,Kogatam Haneesh Reddy,Right,Yara Sandeep,Right,offspin,spin,0,0,TRUE,CAUGHT,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,12,2,Tripurana Vijay,Right,Yara Sandeep,Right,offspin,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,12,3,Tripurana Vijay,Right,Yara Sandeep,Right,offspin,spin,0,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,12,4,Tripurana Vijay,Right,Yara Sandeep,Right,offspin,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
14,1,12,5,Sai Sandeep Kumar,Right,Yara Sandeep,Right,offspin,spin,1,0,FALSE,,FALSE,Simhadri Vizag Lions,Amaravati Royals,139,9,140,3,
